nohup: ignoring input
Epoch 1 Step 100: loss=5.8381, tf_ratio=1.000
Epoch 5 Step 20300: loss=3.1981, tf_ratio=0.931
Epoch 5 Step 20400: loss=3.1599, tf_ratio=0.931
Epoch 5 Step 20500: loss=3.0197, tf_ratio=0.931
Epoch 5 Step 20600: loss=2.5150, tf_ratio=0.931
Epoch 5 Step 20700: loss=3.0915, tf_ratio=0.931
Epoch 5 Step 20800: loss=2.9264, tf_ratio=0.931
Epoch 5 Step 20900: loss=3.4797, tf_ratio=0.931
Epoch 5 Step 21000: loss=3.0775, tf_ratio=0.931
Epoch 5 Step 21100: loss=3.0014, tf_ratio=0.931
Epoch 5 Step 21200: loss=3.4525, tf_ratio=0.931
Epoch 5 Step 21300: loss=3.1214, tf_ratio=0.931
Epoch 5 Step 21400: loss=2.5804, tf_ratio=0.931
Epoch 5 Step 21500: loss=3.7405, tf_ratio=0.931
Epoch 5 Step 21600: loss=3.3375, tf_ratio=0.931
Epoch 5 Step 21700: loss=3.5690, tf_ratio=0.931
Epoch 5 Step 21800: loss=2.8045, tf_ratio=0.931
Epoch 5 Step 21900: loss=2.8482, tf_ratio=0.931
Epoch 5 Step 22000: loss=2.8924, tf_ratio=0.931
Epoch 5 Step 22100: loss=2.7119, tf_ratio=0.931
Epoch 5 Step 22200: loss=2.3824, tf_ratio=0.931
Epoch 5 Step 22300: loss=3.4853, tf_ratio=0.931
Epoch 5 Step 22400: loss=3.0981, tf_ratio=0.931
Epoch 5 Step 22500: loss=2.9502, tf_ratio=0.931
Epoch 5 Step 22600: loss=3.3673, tf_ratio=0.931
Epoch 5 Step 22700: loss=3.6693, tf_ratio=0.931
Epoch 5 Step 22800: loss=2.9488, tf_ratio=0.931
Epoch 5 Step 22900: loss=3.2769, tf_ratio=0.931
Epoch 5 Step 23000: loss=3.2430, tf_ratio=0.931
Epoch 5 Step 23100: loss=2.9298, tf_ratio=0.931
Epoch 5 Step 23200: loss=2.8300, tf_ratio=0.931
Epoch 5 Step 23300: loss=3.1286, tf_ratio=0.931
Epoch 5 Step 23400: loss=2.8793, tf_ratio=0.931
Epoch 5 Step 23500: loss=3.2036, tf_ratio=0.931
Epoch 5 Step 23600: loss=3.0792, tf_ratio=0.931
Epoch 5 Step 23700: loss=2.7466, tf_ratio=0.931
Epoch 5 Step 23800: loss=2.9771, tf_ratio=0.931
Epoch 5 Step 23900: loss=3.0924, tf_ratio=0.931
Epoch 5 Step 24000: loss=3.8212, tf_ratio=0.931
Epoch 5 Step 24100: loss=3.5738, tf_ratio=0.931
Epoch 5 Step 24200: loss=3.1663, tf_ratio=0.931
Epoch 5 Step 24300: loss=3.0265, tf_ratio=0.931
Epoch 5 Step 24400: loss=3.4699, tf_ratio=0.931
Epoch 5 Step 24500: loss=2.7406, tf_ratio=0.931
Epoch 5 Step 24600: loss=2.8644, tf_ratio=0.931
Epoch 5 Step 24700: loss=3.1434, tf_ratio=0.931
Epoch 5 Step 24800: loss=3.7456, tf_ratio=0.931
Epoch 5 Step 24900: loss=3.2173, tf_ratio=0.931
Epoch 5 Step 25000: loss=3.3757, tf_ratio=0.931
Epoch 5 Step 25100: loss=3.4516, tf_ratio=0.931
Epoch 5 Step 25200: loss=2.9432, tf_ratio=0.931
Epoch 5 Step 25300: loss=2.7267, tf_ratio=0.931
Epoch 5 Step 25400: loss=3.1594, tf_ratio=0.931
Epoch 5 Step 25500: loss=3.1871, tf_ratio=0.931
Epoch 5 Step 25600: loss=2.8012, tf_ratio=0.931
Epoch 5 Step 25700: loss=3.0614, tf_ratio=0.931
Epoch 5 Step 25800: loss=3.5463, tf_ratio=0.931
Epoch 5 Step 25900: loss=3.7017, tf_ratio=0.931
Epoch 5 Step 26000: loss=2.7898, tf_ratio=0.931
Epoch 5 Step 26100: loss=2.9282, tf_ratio=0.931
Epoch 5 Step 26200: loss=2.7293, tf_ratio=0.931
Epoch 5 Step 26300: loss=3.4764, tf_ratio=0.931
Epoch 5 Step 26400: loss=3.5009, tf_ratio=0.931
Epoch 5 Step 26500: loss=3.0129, tf_ratio=0.931
Epoch 5 Step 26600: loss=2.4606, tf_ratio=0.931
Epoch 5 Step 26700: loss=3.2368, tf_ratio=0.931
Epoch 5 Step 26800: loss=3.0512, tf_ratio=0.931
Epoch 5 Step 26900: loss=3.4108, tf_ratio=0.931
Epoch 5 Step 27000: loss=3.6278, tf_ratio=0.931
Epoch 5 Step 27100: loss=3.2133, tf_ratio=0.931
Epoch 5 Step 27200: loss=3.6227, tf_ratio=0.931
Epoch 5 Step 27300: loss=3.7266, tf_ratio=0.931
Epoch 5 Step 27400: loss=2.9485, tf_ratio=0.931
Epoch 5 Step 27500: loss=2.9487, tf_ratio=0.931
Epoch 5 Step 27600: loss=3.2092, tf_ratio=0.931
Epoch 5 Step 27700: loss=3.5373, tf_ratio=0.931
Epoch 5 Step 27800: loss=3.5731, tf_ratio=0.931
Epoch 5 Step 27900: loss=2.9840, tf_ratio=0.931
Epoch 5 Step 28000: loss=3.3555, tf_ratio=0.931
Epoch 5 Step 28100: loss=3.3050, tf_ratio=0.931
Epoch 5 Step 28200: loss=2.6141, tf_ratio=0.931
Epoch 5 Step 28300: loss=2.8166, tf_ratio=0.931
Epoch 5 Step 28400: loss=3.0128, tf_ratio=0.931
Epoch 5 Step 28500: loss=2.5685, tf_ratio=0.931
Epoch 5 Step 28600: loss=3.5100, tf_ratio=0.931
Epoch 5 Step 28700: loss=3.3531, tf_ratio=0.931
Epoch 5 Step 28800: loss=3.2878, tf_ratio=0.931
Epoch 5 Step 28900: loss=2.6359, tf_ratio=0.931
Epoch 5 Step 29000: loss=3.0246, tf_ratio=0.931
Epoch 5 Step 29100: loss=2.6934, tf_ratio=0.931
Epoch 5 Step 29200: loss=2.9826, tf_ratio=0.931
Epoch 5 Step 29300: loss=3.1088, tf_ratio=0.931
Epoch 5 Step 29400: loss=2.5881, tf_ratio=0.931
Epoch 5 Step 29500: loss=3.3278, tf_ratio=0.931
Epoch 5 Step 29600: loss=2.8049, tf_ratio=0.931
Epoch 5 Step 29700: loss=2.6857, tf_ratio=0.931
Epoch 5 Step 29800: loss=3.3495, tf_ratio=0.931
Epoch 5 Step 29900: loss=2.9633, tf_ratio=0.931
Epoch 5 Step 30000: loss=2.7031, tf_ratio=0.931
Epoch 5 Step 30100: loss=2.9926, tf_ratio=0.931
Epoch 5 Step 30200: loss=2.9742, tf_ratio=0.931
Epoch 5 Step 30300: loss=3.0647, tf_ratio=0.931
Epoch 5 Step 30400: loss=2.9930, tf_ratio=0.931
Epoch 5 Step 30500: loss=2.8613, tf_ratio=0.931
Epoch 5 Step 30600: loss=3.0902, tf_ratio=0.931
Epoch 5 Step 30700: loss=3.1305, tf_ratio=0.931
Epoch 5 Step 30800: loss=3.4108, tf_ratio=0.931
Epoch 5 Step 30900: loss=3.3329, tf_ratio=0.931
Epoch 5 Step 31000: loss=3.4493, tf_ratio=0.931
Epoch 5 Step 31100: loss=2.9650, tf_ratio=0.931
Epoch 5 Step 31200: loss=2.4721, tf_ratio=0.931
Epoch 5 Step 31300: loss=3.5037, tf_ratio=0.931
Epoch 5 Step 31400: loss=2.8333, tf_ratio=0.931
Epoch 5 Step 31500: loss=3.0441, tf_ratio=0.931
Epoch 5 Step 31600: loss=3.4382, tf_ratio=0.931
Epoch 5 Step 31700: loss=2.7411, tf_ratio=0.931
Epoch 5 Step 31800: loss=3.4852, tf_ratio=0.931
Epoch 5 Step 31900: loss=3.2100, tf_ratio=0.931
Epoch 5 Step 32000: loss=3.5429, tf_ratio=0.931
Epoch 5 Step 32100: loss=2.6584, tf_ratio=0.931
Epoch 5 Step 32200: loss=3.4265, tf_ratio=0.931
Epoch 5 Step 32300: loss=3.1978, tf_ratio=0.931
Epoch 5 Step 32400: loss=3.1320, tf_ratio=0.931
Epoch 5 Step 32500: loss=3.4167, tf_ratio=0.931
Epoch 5 Step 32600: loss=2.9209, tf_ratio=0.931
Epoch 5 Step 32700: loss=2.4679, tf_ratio=0.931
Epoch 5 Step 32800: loss=3.2510, tf_ratio=0.931
Epoch 5 Step 32900: loss=3.0267, tf_ratio=0.931
Epoch 5 Step 33000: loss=2.7768, tf_ratio=0.931
Epoch 5 Step 33100: loss=3.2992, tf_ratio=0.931
Epoch 5 Step 33200: loss=3.4654, tf_ratio=0.931
Epoch 5 Step 33300: loss=3.2813, tf_ratio=0.931
Epoch 5 Step 33400: loss=3.3038, tf_ratio=0.931
Epoch 5 Step 33500: loss=3.4478, tf_ratio=0.931
Epoch 5 Step 33600: loss=3.3151, tf_ratio=0.931
Epoch 5 Step 33700: loss=2.5504, tf_ratio=0.931
Epoch 5 Step 33800: loss=3.7354, tf_ratio=0.931
Epoch 5 Step 33900: loss=2.8351, tf_ratio=0.931
Epoch 5 Step 34000: loss=3.0892, tf_ratio=0.931
Epoch 5 Step 34100: loss=3.4198, tf_ratio=0.931
Epoch 5 Step 34200: loss=3.3165, tf_ratio=0.931
Epoch 5 Step 34300: loss=3.1398, tf_ratio=0.931
Epoch 5 Step 34400: loss=3.0372, tf_ratio=0.931
Epoch 5 Step 34500: loss=3.1004, tf_ratio=0.931
Epoch 5 Step 34600: loss=3.1433, tf_ratio=0.931
Epoch 5 Step 34700: loss=2.9272, tf_ratio=0.931
Epoch 5 Step 34800: loss=3.3466, tf_ratio=0.931
Epoch 5 Step 34900: loss=3.7100, tf_ratio=0.931
Epoch 5 Step 35000: loss=3.3962, tf_ratio=0.931
Epoch 5 Step 35100: loss=3.3286, tf_ratio=0.931
Epoch 5 Step 35200: loss=3.4198, tf_ratio=0.931
Epoch 5 Step 35300: loss=3.4479, tf_ratio=0.931
Epoch 5 Step 35400: loss=2.8736, tf_ratio=0.931
Epoch 5 Step 35500: loss=3.2689, tf_ratio=0.931
Epoch 5 Step 35600: loss=3.2102, tf_ratio=0.931
Epoch 5 Step 35700: loss=3.2853, tf_ratio=0.931
Epoch 5 Step 35800: loss=2.8334, tf_ratio=0.931
Epoch 5 Step 35900: loss=3.3158, tf_ratio=0.931
Epoch 5 Step 36000: loss=2.7435, tf_ratio=0.931
Epoch 5 Step 36100: loss=3.1152, tf_ratio=0.931
Epoch 5 Step 36200: loss=3.0977, tf_ratio=0.931
Epoch 5 Step 36300: loss=3.1813, tf_ratio=0.931
Epoch 5 Step 36400: loss=3.1344, tf_ratio=0.931
Epoch 5 Step 36500: loss=3.1627, tf_ratio=0.931
Epoch 5 Step 36600: loss=2.8733, tf_ratio=0.931
Epoch 5 Step 36700: loss=3.0502, tf_ratio=0.931
Epoch 5 Step 36800: loss=3.4689, tf_ratio=0.931
Epoch 5 Step 36900: loss=3.2323, tf_ratio=0.931
Epoch 5 Step 37000: loss=3.3775, tf_ratio=0.931
[seq2seq] multilingual Epoch 5/30: train_loss=3.1277, val_loss=9.0919
  Saved best model to checkpoints/multilingual.seq2seq.pt
Epoch 6 Step 100: loss=3.4730, tf_ratio=0.914
Epoch 6 Step 200: loss=3.7695, tf_ratio=0.914
Epoch 6 Step 300: loss=3.4938, tf_ratio=0.914
Epoch 6 Step 400: loss=2.9707, tf_ratio=0.914
Epoch 6 Step 500: loss=3.2021, tf_ratio=0.914
Epoch 6 Step 600: loss=3.4353, tf_ratio=0.914
Epoch 6 Step 700: loss=3.0608, tf_ratio=0.914
Epoch 6 Step 800: loss=2.9228, tf_ratio=0.914
Epoch 6 Step 900: loss=3.7545, tf_ratio=0.914
Epoch 6 Step 1000: loss=3.8113, tf_ratio=0.914
Epoch 6 Step 1100: loss=3.1370, tf_ratio=0.914
Epoch 6 Step 1200: loss=3.3152, tf_ratio=0.914
Epoch 6 Step 1300: loss=3.7631, tf_ratio=0.914
Epoch 6 Step 1400: loss=3.2195, tf_ratio=0.914
Epoch 6 Step 1500: loss=3.5933, tf_ratio=0.914
Epoch 6 Step 1600: loss=3.0832, tf_ratio=0.914
Epoch 6 Step 1700: loss=2.9528, tf_ratio=0.914
Epoch 6 Step 1800: loss=3.4161, tf_ratio=0.914
Epoch 6 Step 1900: loss=3.9015, tf_ratio=0.914
Epoch 6 Step 2000: loss=3.7175, tf_ratio=0.914
Epoch 6 Step 2100: loss=2.9654, tf_ratio=0.914
Epoch 6 Step 2200: loss=3.3427, tf_ratio=0.914
Epoch 6 Step 2300: loss=3.2198, tf_ratio=0.914
Epoch 6 Step 2400: loss=3.0110, tf_ratio=0.914
Epoch 6 Step 2500: loss=2.8199, tf_ratio=0.914
Epoch 6 Step 2600: loss=3.3006, tf_ratio=0.914
Epoch 6 Step 2700: loss=3.5830, tf_ratio=0.914
Epoch 6 Step 2800: loss=2.5659, tf_ratio=0.914
Epoch 6 Step 2900: loss=2.6855, tf_ratio=0.914
Epoch 6 Step 3000: loss=3.4771, tf_ratio=0.914
Epoch 6 Step 3100: loss=3.0141, tf_ratio=0.914
Epoch 6 Step 3200: loss=2.7866, tf_ratio=0.914
Epoch 6 Step 3300: loss=3.1232, tf_ratio=0.914
Epoch 6 Step 3400: loss=3.6872, tf_ratio=0.914
Epoch 6 Step 3500: loss=3.4452, tf_ratio=0.914
Epoch 6 Step 3600: loss=2.8298, tf_ratio=0.914
Epoch 6 Step 3700: loss=3.4792, tf_ratio=0.914
Epoch 6 Step 3800: loss=2.6170, tf_ratio=0.914
Epoch 6 Step 3900: loss=2.7138, tf_ratio=0.914
Epoch 6 Step 4000: loss=2.9998, tf_ratio=0.914
Epoch 6 Step 4100: loss=3.2713, tf_ratio=0.914
Epoch 6 Step 4200: loss=3.8236, tf_ratio=0.914
Epoch 6 Step 4300: loss=3.1574, tf_ratio=0.914
Epoch 6 Step 4400: loss=2.4121, tf_ratio=0.914
Epoch 6 Step 4500: loss=2.7133, tf_ratio=0.914
Epoch 6 Step 4600: loss=4.0658, tf_ratio=0.914
Epoch 6 Step 4700: loss=3.3213, tf_ratio=0.914
Epoch 6 Step 4800: loss=3.0961, tf_ratio=0.914
Epoch 6 Step 4900: loss=3.5260, tf_ratio=0.914
Epoch 6 Step 5000: loss=2.9101, tf_ratio=0.914
Epoch 6 Step 5100: loss=3.8496, tf_ratio=0.914
Epoch 6 Step 5200: loss=3.2675, tf_ratio=0.914
Epoch 6 Step 5300: loss=3.1536, tf_ratio=0.914
Epoch 6 Step 5400: loss=3.0978, tf_ratio=0.914
Epoch 6 Step 5500: loss=3.0170, tf_ratio=0.914
Epoch 6 Step 5600: loss=2.5123, tf_ratio=0.914
Epoch 6 Step 5700: loss=2.7389, tf_ratio=0.914
Epoch 6 Step 5800: loss=3.1402, tf_ratio=0.914
Epoch 6 Step 5900: loss=2.5213, tf_ratio=0.914
Epoch 6 Step 6000: loss=2.6348, tf_ratio=0.914
Epoch 6 Step 6100: loss=3.5596, tf_ratio=0.914
Epoch 6 Step 6200: loss=3.2612, tf_ratio=0.914
Epoch 6 Step 6300: loss=3.5542, tf_ratio=0.914
Epoch 6 Step 6400: loss=2.8436, tf_ratio=0.914
Epoch 6 Step 6500: loss=2.7736, tf_ratio=0.914
Epoch 6 Step 6600: loss=2.7518, tf_ratio=0.914
Epoch 6 Step 6700: loss=3.1538, tf_ratio=0.914
Epoch 6 Step 6800: loss=2.8649, tf_ratio=0.914
Epoch 6 Step 6900: loss=3.5804, tf_ratio=0.914
Epoch 6 Step 7000: loss=2.9963, tf_ratio=0.914
Epoch 6 Step 7100: loss=3.0626, tf_ratio=0.914
Epoch 6 Step 7200: loss=3.4028, tf_ratio=0.914
Epoch 6 Step 7300: loss=3.2304, tf_ratio=0.914
Epoch 6 Step 7400: loss=2.9577, tf_ratio=0.914
Epoch 6 Step 7500: loss=3.0652, tf_ratio=0.914
Epoch 6 Step 7600: loss=3.2717, tf_ratio=0.914
Epoch 6 Step 7700: loss=2.9877, tf_ratio=0.914
Epoch 6 Step 7800: loss=3.7889, tf_ratio=0.914
Epoch 6 Step 7900: loss=3.4086, tf_ratio=0.914
Epoch 6 Step 8000: loss=3.1799, tf_ratio=0.914
Epoch 6 Step 8100: loss=3.3733, tf_ratio=0.914
Epoch 6 Step 8200: loss=3.1087, tf_ratio=0.914
Epoch 6 Step 8300: loss=3.0981, tf_ratio=0.914
Epoch 6 Step 8400: loss=3.0002, tf_ratio=0.914
Epoch 6 Step 8500: loss=3.3605, tf_ratio=0.914
Epoch 6 Step 8600: loss=3.3463, tf_ratio=0.914
Epoch 6 Step 8700: loss=3.4373, tf_ratio=0.914
Epoch 6 Step 8800: loss=3.0344, tf_ratio=0.914
Epoch 6 Step 8900: loss=3.0999, tf_ratio=0.914
Epoch 6 Step 9000: loss=2.8566, tf_ratio=0.914
Epoch 6 Step 9100: loss=2.8220, tf_ratio=0.914
Epoch 6 Step 9200: loss=2.9240, tf_ratio=0.914
Epoch 6 Step 9300: loss=3.1926, tf_ratio=0.914
Epoch 6 Step 9400: loss=2.6282, tf_ratio=0.914
Epoch 6 Step 9500: loss=3.1077, tf_ratio=0.914
Epoch 6 Step 9600: loss=2.6626, tf_ratio=0.914
Epoch 6 Step 9700: loss=3.1978, tf_ratio=0.914
Epoch 6 Step 9800: loss=3.0733, tf_ratio=0.914
Epoch 6 Step 9900: loss=2.6859, tf_ratio=0.914
Epoch 6 Step 10000: loss=2.7927, tf_ratio=0.914
Epoch 6 Step 10100: loss=2.8738, tf_ratio=0.914
Epoch 6 Step 10200: loss=2.8211, tf_ratio=0.914
Epoch 6 Step 10300: loss=2.8222, tf_ratio=0.914
Epoch 6 Step 10400: loss=3.3295, tf_ratio=0.914
Epoch 6 Step 10500: loss=2.9209, tf_ratio=0.914
Epoch 6 Step 10600: loss=3.0968, tf_ratio=0.914
Epoch 6 Step 10700: loss=2.8956, tf_ratio=0.914
Epoch 6 Step 10800: loss=2.5564, tf_ratio=0.914
Epoch 6 Step 10900: loss=2.8960, tf_ratio=0.914
Epoch 6 Step 11000: loss=3.2642, tf_ratio=0.914
Epoch 6 Step 11100: loss=3.5989, tf_ratio=0.914
Epoch 6 Step 11200: loss=3.1017, tf_ratio=0.914
Epoch 6 Step 11300: loss=3.0565, tf_ratio=0.914
Epoch 6 Step 11400: loss=2.6499, tf_ratio=0.914
Epoch 6 Step 11500: loss=3.0120, tf_ratio=0.914
Epoch 6 Step 11600: loss=2.7602, tf_ratio=0.914
Epoch 6 Step 11700: loss=2.9202, tf_ratio=0.914
Epoch 6 Step 11800: loss=3.1036, tf_ratio=0.914
Epoch 6 Step 11900: loss=3.0264, tf_ratio=0.914
Epoch 6 Step 12000: loss=3.4165, tf_ratio=0.914
Epoch 6 Step 12100: loss=2.6810, tf_ratio=0.914
Epoch 6 Step 12200: loss=2.6672, tf_ratio=0.914
Epoch 6 Step 12300: loss=2.6849, tf_ratio=0.914
Epoch 6 Step 12400: loss=3.7442, tf_ratio=0.914
Epoch 6 Step 12500: loss=2.8813, tf_ratio=0.914
Epoch 6 Step 12600: loss=2.6937, tf_ratio=0.914
Epoch 6 Step 12700: loss=3.1193, tf_ratio=0.914
Epoch 6 Step 12800: loss=2.9770, tf_ratio=0.914
Epoch 6 Step 12900: loss=3.2860, tf_ratio=0.914
Epoch 6 Step 13000: loss=3.0688, tf_ratio=0.914
Epoch 6 Step 13100: loss=2.3137, tf_ratio=0.914
Epoch 6 Step 13200: loss=3.5881, tf_ratio=0.914
Epoch 6 Step 13300: loss=3.1887, tf_ratio=0.914
Epoch 6 Step 13400: loss=3.5436, tf_ratio=0.914
Epoch 6 Step 13500: loss=2.8464, tf_ratio=0.914
Epoch 6 Step 13600: loss=3.0985, tf_ratio=0.914
Epoch 6 Step 13700: loss=3.6486, tf_ratio=0.914
Epoch 6 Step 13800: loss=3.2788, tf_ratio=0.914
Epoch 6 Step 13900: loss=3.5190, tf_ratio=0.914
Epoch 6 Step 14000: loss=2.8480, tf_ratio=0.914
Epoch 6 Step 14100: loss=3.5378, tf_ratio=0.914
Epoch 6 Step 14200: loss=3.0505, tf_ratio=0.914
Epoch 6 Step 14300: loss=2.9427, tf_ratio=0.914
Epoch 6 Step 14400: loss=3.0058, tf_ratio=0.914
Epoch 6 Step 14500: loss=2.8208, tf_ratio=0.914
Epoch 6 Step 14600: loss=2.5655, tf_ratio=0.914
Epoch 6 Step 14700: loss=3.3461, tf_ratio=0.914
Epoch 6 Step 14800: loss=3.1763, tf_ratio=0.914
Epoch 6 Step 14900: loss=2.9952, tf_ratio=0.914
Epoch 6 Step 15000: loss=3.1180, tf_ratio=0.914
Epoch 6 Step 15100: loss=3.0910, tf_ratio=0.914
Epoch 6 Step 15200: loss=3.1182, tf_ratio=0.914
Epoch 6 Step 15300: loss=2.7027, tf_ratio=0.914
Epoch 6 Step 15400: loss=3.0473, tf_ratio=0.914
Epoch 6 Step 15500: loss=3.1927, tf_ratio=0.914
Epoch 6 Step 15600: loss=3.1024, tf_ratio=0.914
Epoch 6 Step 15700: loss=3.1938, tf_ratio=0.914
Epoch 6 Step 15800: loss=3.6863, tf_ratio=0.914
Epoch 6 Step 15900: loss=3.1009, tf_ratio=0.914
Epoch 6 Step 16000: loss=2.8030, tf_ratio=0.914
Epoch 6 Step 16100: loss=2.7600, tf_ratio=0.914
Epoch 6 Step 16200: loss=3.3815, tf_ratio=0.914
Epoch 6 Step 16300: loss=2.5733, tf_ratio=0.914
Epoch 6 Step 16400: loss=3.4589, tf_ratio=0.914
Epoch 6 Step 16500: loss=3.0312, tf_ratio=0.914
Epoch 6 Step 16600: loss=3.2420, tf_ratio=0.914
Epoch 6 Step 16700: loss=3.4639, tf_ratio=0.914
Epoch 6 Step 16800: loss=3.3283, tf_ratio=0.914
Epoch 6 Step 16900: loss=2.5698, tf_ratio=0.914
Epoch 6 Step 17000: loss=2.9389, tf_ratio=0.914
Epoch 6 Step 17100: loss=3.2041, tf_ratio=0.914
Epoch 6 Step 17200: loss=3.1012, tf_ratio=0.914
Epoch 6 Step 17300: loss=2.8122, tf_ratio=0.914
Epoch 6 Step 17400: loss=3.4541, tf_ratio=0.914
Epoch 6 Step 17500: loss=2.9070, tf_ratio=0.914
Epoch 6 Step 17600: loss=3.1991, tf_ratio=0.914
Epoch 6 Step 17700: loss=3.2355, tf_ratio=0.914
Epoch 6 Step 17800: loss=3.4443, tf_ratio=0.914
Epoch 6 Step 17900: loss=2.8668, tf_ratio=0.914
Epoch 6 Step 18000: loss=3.0257, tf_ratio=0.914
Epoch 6 Step 18100: loss=2.4726, tf_ratio=0.914
Epoch 6 Step 18200: loss=3.5212, tf_ratio=0.914
Epoch 6 Step 18300: loss=3.2426, tf_ratio=0.914
Epoch 6 Step 18400: loss=3.1694, tf_ratio=0.914
Epoch 6 Step 18500: loss=2.9847, tf_ratio=0.914
Epoch 6 Step 18600: loss=2.7582, tf_ratio=0.914
Epoch 6 Step 18700: loss=3.3478, tf_ratio=0.914
Epoch 6 Step 18800: loss=3.2789, tf_ratio=0.914
Epoch 6 Step 18900: loss=2.9705, tf_ratio=0.914
Epoch 6 Step 19000: loss=3.4990, tf_ratio=0.914
Epoch 6 Step 19100: loss=3.2303, tf_ratio=0.914
Epoch 6 Step 19200: loss=3.0887, tf_ratio=0.914
Epoch 6 Step 19300: loss=4.0402, tf_ratio=0.914
Epoch 6 Step 19400: loss=2.6517, tf_ratio=0.914
Epoch 6 Step 19500: loss=3.0100, tf_ratio=0.914
Epoch 6 Step 19600: loss=3.3621, tf_ratio=0.914
Epoch 6 Step 19700: loss=3.1230, tf_ratio=0.914
Epoch 6 Step 19800: loss=3.0369, tf_ratio=0.914
Epoch 6 Step 19900: loss=3.8397, tf_ratio=0.914
Epoch 6 Step 20000: loss=3.3158, tf_ratio=0.914
Epoch 6 Step 20100: loss=2.9994, tf_ratio=0.914
Epoch 6 Step 20200: loss=3.6235, tf_ratio=0.914
Epoch 6 Step 20300: loss=3.8150, tf_ratio=0.914
Epoch 6 Step 20400: loss=2.5134, tf_ratio=0.914
Epoch 6 Step 20500: loss=3.3987, tf_ratio=0.914
Epoch 6 Step 20600: loss=3.0236, tf_ratio=0.914
Epoch 6 Step 20700: loss=2.9001, tf_ratio=0.914
Epoch 6 Step 20800: loss=3.3882, tf_ratio=0.914
Epoch 6 Step 20900: loss=3.1246, tf_ratio=0.914
Epoch 6 Step 21000: loss=3.6214, tf_ratio=0.914
Epoch 6 Step 21100: loss=3.2807, tf_ratio=0.914
Epoch 6 Step 21200: loss=3.0800, tf_ratio=0.914
Epoch 6 Step 21300: loss=3.1916, tf_ratio=0.914
Epoch 6 Step 21400: loss=2.7386, tf_ratio=0.914
Epoch 6 Step 21500: loss=2.8416, tf_ratio=0.914
Epoch 6 Step 21600: loss=2.9374, tf_ratio=0.914
Epoch 6 Step 21700: loss=3.3818, tf_ratio=0.914
Epoch 6 Step 21800: loss=3.1375, tf_ratio=0.914
Epoch 6 Step 21900: loss=3.1789, tf_ratio=0.914
Epoch 6 Step 22000: loss=2.8890, tf_ratio=0.914
Epoch 6 Step 22100: loss=3.3448, tf_ratio=0.914
Epoch 6 Step 22200: loss=3.2762, tf_ratio=0.914
Epoch 6 Step 22300: loss=2.9356, tf_ratio=0.914
Epoch 6 Step 22400: loss=3.0615, tf_ratio=0.914
Epoch 6 Step 22500: loss=2.9309, tf_ratio=0.914
Epoch 6 Step 22600: loss=3.6389, tf_ratio=0.914
Epoch 6 Step 22700: loss=3.1379, tf_ratio=0.914
Epoch 6 Step 22800: loss=3.2958, tf_ratio=0.914
Epoch 6 Step 22900: loss=3.2089, tf_ratio=0.914
Epoch 6 Step 23000: loss=3.2820, tf_ratio=0.914
Epoch 6 Step 23100: loss=2.9595, tf_ratio=0.914
Epoch 6 Step 23200: loss=3.5880, tf_ratio=0.914
Epoch 6 Step 23300: loss=2.8627, tf_ratio=0.914
Epoch 6 Step 23400: loss=3.5352, tf_ratio=0.914
Epoch 6 Step 23500: loss=3.4162, tf_ratio=0.914
Epoch 6 Step 23600: loss=3.3644, tf_ratio=0.914
Epoch 6 Step 23700: loss=2.3554, tf_ratio=0.914
Epoch 6 Step 23800: loss=3.2314, tf_ratio=0.914
Epoch 6 Step 23900: loss=3.5393, tf_ratio=0.914
Epoch 6 Step 24000: loss=2.8957, tf_ratio=0.914
Epoch 6 Step 24100: loss=3.1441, tf_ratio=0.914
Epoch 6 Step 24200: loss=2.4393, tf_ratio=0.914
Epoch 6 Step 24300: loss=3.3098, tf_ratio=0.914
Epoch 6 Step 24400: loss=3.2259, tf_ratio=0.914
Epoch 6 Step 24500: loss=2.9369, tf_ratio=0.914
Epoch 6 Step 24600: loss=3.6420, tf_ratio=0.914
Epoch 6 Step 24700: loss=3.3999, tf_ratio=0.914
Epoch 6 Step 24800: loss=3.0560, tf_ratio=0.914
Epoch 6 Step 24900: loss=3.1428, tf_ratio=0.914
Epoch 6 Step 25000: loss=3.6915, tf_ratio=0.914
Epoch 6 Step 25100: loss=3.1719, tf_ratio=0.914
Epoch 6 Step 25200: loss=2.6160, tf_ratio=0.914
Epoch 6 Step 25300: loss=3.2108, tf_ratio=0.914
Epoch 6 Step 25400: loss=3.4114, tf_ratio=0.914
Epoch 6 Step 25500: loss=3.4384, tf_ratio=0.914
Epoch 6 Step 25600: loss=3.0031, tf_ratio=0.914
Epoch 6 Step 25700: loss=3.1416, tf_ratio=0.914
Epoch 6 Step 25800: loss=2.8739, tf_ratio=0.914
Epoch 6 Step 25900: loss=3.0800, tf_ratio=0.914
Epoch 6 Step 26000: loss=3.4389, tf_ratio=0.914
Epoch 6 Step 26100: loss=3.0405, tf_ratio=0.914
Epoch 6 Step 26200: loss=3.5496, tf_ratio=0.914
Epoch 6 Step 26300: loss=2.8673, tf_ratio=0.914
Epoch 6 Step 26400: loss=3.4354, tf_ratio=0.914
Epoch 6 Step 26500: loss=3.1159, tf_ratio=0.914
Epoch 6 Step 26600: loss=3.3410, tf_ratio=0.914
