nohup: ignoring input
/home/ljb/miniconda3/envs/myenv/lib/python3.12/site-packages/torch/nn/functional.py:5849: UserWarning: Support for mismatched key_padding_mask and attn_mask is deprecated. Use same type for both instead.
  warnings.warn(
Epoch 1 Step 100: loss=9.1734, tf_ratio=1.000
Epoch 4 Step 58600: loss=4.6364, tf_ratio=1.000
Epoch 4 Step 58700: loss=4.7928, tf_ratio=1.000
Epoch 4 Step 58800: loss=5.3819, tf_ratio=1.000
Epoch 4 Step 58900: loss=4.9579, tf_ratio=1.000
Epoch 4 Step 59000: loss=5.0813, tf_ratio=1.000
Epoch 4 Step 59100: loss=5.6268, tf_ratio=1.000
Epoch 4 Step 59200: loss=5.5037, tf_ratio=1.000
Epoch 4 Step 59300: loss=5.1815, tf_ratio=1.000
Epoch 4 Step 59400: loss=5.1665, tf_ratio=1.000
Epoch 4 Step 59500: loss=4.9739, tf_ratio=1.000
Epoch 4 Step 59600: loss=5.1059, tf_ratio=1.000
Epoch 4 Step 59700: loss=5.3359, tf_ratio=1.000
Epoch 4 Step 59800: loss=4.5397, tf_ratio=1.000
Epoch 4 Step 59900: loss=5.0325, tf_ratio=1.000
Epoch 4 Step 60000: loss=4.5604, tf_ratio=1.000
Epoch 4 Step 60100: loss=5.2029, tf_ratio=1.000
Epoch 4 Step 60200: loss=5.0705, tf_ratio=1.000
Epoch 4 Step 60300: loss=4.6429, tf_ratio=1.000
Epoch 4 Step 60400: loss=4.8941, tf_ratio=1.000
Epoch 4 Step 60500: loss=5.3178, tf_ratio=1.000
Epoch 4 Step 60600: loss=4.8125, tf_ratio=1.000
Epoch 4 Step 60700: loss=4.9868, tf_ratio=1.000
Epoch 4 Step 60800: loss=4.5257, tf_ratio=1.000
Epoch 4 Step 60900: loss=4.7115, tf_ratio=1.000
Epoch 4 Step 61000: loss=5.3853, tf_ratio=1.000
Epoch 4 Step 61100: loss=5.2400, tf_ratio=1.000
Epoch 4 Step 61200: loss=5.0754, tf_ratio=1.000
Epoch 4 Step 61300: loss=4.4401, tf_ratio=1.000
Epoch 4 Step 61400: loss=5.0297, tf_ratio=1.000
Epoch 4 Step 61500: loss=4.8992, tf_ratio=1.000
Epoch 4 Step 61600: loss=4.7152, tf_ratio=1.000
Epoch 4 Step 61700: loss=4.9407, tf_ratio=1.000
Epoch 4 Step 61800: loss=5.1289, tf_ratio=1.000
Epoch 4 Step 61900: loss=5.0757, tf_ratio=1.000
Epoch 4 Step 62000: loss=4.9299, tf_ratio=1.000
Epoch 4 Step 62100: loss=4.7324, tf_ratio=1.000
Epoch 4 Step 62200: loss=4.8529, tf_ratio=1.000
Epoch 4 Step 62300: loss=4.6148, tf_ratio=1.000
Epoch 4 Step 62400: loss=5.2227, tf_ratio=1.000
Epoch 4 Step 62500: loss=5.4379, tf_ratio=1.000
Epoch 4 Step 62600: loss=4.6626, tf_ratio=1.000
Epoch 4 Step 62700: loss=5.0057, tf_ratio=1.000
Epoch 4 Step 62800: loss=5.0463, tf_ratio=1.000
Epoch 4 Step 62900: loss=4.8699, tf_ratio=1.000
Epoch 4 Step 63000: loss=5.0886, tf_ratio=1.000
Epoch 4 Step 63100: loss=4.6398, tf_ratio=1.000
Epoch 4 Step 63200: loss=4.7798, tf_ratio=1.000
Epoch 4 Step 63300: loss=4.6739, tf_ratio=1.000
Epoch 4 Step 63400: loss=4.8751, tf_ratio=1.000
Epoch 4 Step 63500: loss=5.3790, tf_ratio=1.000
Epoch 4 Step 63600: loss=5.0459, tf_ratio=1.000
Epoch 4 Step 63700: loss=4.7737, tf_ratio=1.000
Epoch 4 Step 63800: loss=4.6940, tf_ratio=1.000
Epoch 4 Step 63900: loss=5.1775, tf_ratio=1.000
Epoch 4 Step 64000: loss=4.9311, tf_ratio=1.000
Epoch 4 Step 64100: loss=5.0548, tf_ratio=1.000
Epoch 4 Step 64200: loss=4.5190, tf_ratio=1.000
Epoch 4 Step 64300: loss=5.6434, tf_ratio=1.000
Epoch 4 Step 64400: loss=4.9247, tf_ratio=1.000
Epoch 4 Step 64500: loss=4.8832, tf_ratio=1.000
Epoch 4 Step 64600: loss=5.1175, tf_ratio=1.000
Epoch 4 Step 64700: loss=5.1783, tf_ratio=1.000
Epoch 4 Step 64800: loss=5.0494, tf_ratio=1.000
Epoch 4 Step 64900: loss=5.2418, tf_ratio=1.000
Epoch 4 Step 65000: loss=5.1998, tf_ratio=1.000
Epoch 4 Step 65100: loss=4.8271, tf_ratio=1.000
Epoch 4 Step 65200: loss=5.6476, tf_ratio=1.000
Epoch 4 Step 65300: loss=5.2600, tf_ratio=1.000
Epoch 4 Step 65400: loss=5.1714, tf_ratio=1.000
Epoch 4 Step 65500: loss=4.6776, tf_ratio=1.000
Epoch 4 Step 65600: loss=4.9545, tf_ratio=1.000
Epoch 4 Step 65700: loss=4.7339, tf_ratio=1.000
Epoch 4 Step 65800: loss=4.8639, tf_ratio=1.000
Epoch 4 Step 65900: loss=5.0359, tf_ratio=1.000
Epoch 4 Step 66000: loss=4.7221, tf_ratio=1.000
Epoch 4 Step 66100: loss=4.6511, tf_ratio=1.000
Epoch 4 Step 66200: loss=5.1529, tf_ratio=1.000
Epoch 4 Step 66300: loss=4.9524, tf_ratio=1.000
Epoch 4 Step 66400: loss=5.3100, tf_ratio=1.000
Epoch 4 Step 66500: loss=4.8057, tf_ratio=1.000
Epoch 4 Step 66600: loss=5.1228, tf_ratio=1.000
Epoch 4 Step 66700: loss=5.0299, tf_ratio=1.000
Epoch 4 Step 66800: loss=5.3939, tf_ratio=1.000
Epoch 4 Step 66900: loss=4.8058, tf_ratio=1.000
Epoch 4 Step 67000: loss=5.4514, tf_ratio=1.000
Epoch 4 Step 67100: loss=5.2785, tf_ratio=1.000
Epoch 4 Step 67200: loss=5.1806, tf_ratio=1.000
Epoch 4 Step 67300: loss=5.2071, tf_ratio=1.000
Epoch 4 Step 67400: loss=5.0203, tf_ratio=1.000
Epoch 4 Step 67500: loss=5.4822, tf_ratio=1.000
Epoch 4 Step 67600: loss=5.1317, tf_ratio=1.000
Epoch 4 Step 67700: loss=4.7990, tf_ratio=1.000
Epoch 4 Step 67800: loss=4.6647, tf_ratio=1.000
Epoch 4 Step 67900: loss=5.0847, tf_ratio=1.000
Epoch 4 Step 68000: loss=5.2542, tf_ratio=1.000
Epoch 4 Step 68100: loss=4.9009, tf_ratio=1.000
Epoch 4 Step 68200: loss=4.7588, tf_ratio=1.000
Epoch 4 Step 68300: loss=5.1982, tf_ratio=1.000
Epoch 4 Step 68400: loss=5.5629, tf_ratio=1.000
Epoch 4 Step 68500: loss=5.0564, tf_ratio=1.000
Epoch 4 Step 68600: loss=5.6920, tf_ratio=1.000
Epoch 4 Step 68700: loss=4.4546, tf_ratio=1.000
Epoch 4 Step 68800: loss=4.9407, tf_ratio=1.000
Epoch 4 Step 68900: loss=4.9528, tf_ratio=1.000
Epoch 4 Step 69000: loss=5.0967, tf_ratio=1.000
Epoch 4 Step 69100: loss=5.1845, tf_ratio=1.000
Epoch 4 Step 69200: loss=4.9128, tf_ratio=1.000
Epoch 4 Step 69300: loss=4.2802, tf_ratio=1.000
Epoch 4 Step 69400: loss=5.2160, tf_ratio=1.000
Epoch 4 Step 69500: loss=4.8438, tf_ratio=1.000
Epoch 4 Step 69600: loss=4.7102, tf_ratio=1.000
Epoch 4 Step 69700: loss=5.0315, tf_ratio=1.000
Epoch 4 Step 69800: loss=4.7957, tf_ratio=1.000
Epoch 4 Step 69900: loss=5.2581, tf_ratio=1.000
Epoch 4 Step 70000: loss=4.8468, tf_ratio=1.000
Epoch 4 Step 70100: loss=5.2063, tf_ratio=1.000
Epoch 4 Step 70200: loss=4.8090, tf_ratio=1.000
Epoch 4 Step 70300: loss=5.1490, tf_ratio=1.000
Epoch 4 Step 70400: loss=4.9394, tf_ratio=1.000
Epoch 4 Step 70500: loss=4.7066, tf_ratio=1.000
Epoch 4 Step 70600: loss=4.8664, tf_ratio=1.000
Epoch 4 Step 70700: loss=4.6851, tf_ratio=1.000
Epoch 4 Step 70800: loss=5.0209, tf_ratio=1.000
Epoch 4 Step 70900: loss=5.0589, tf_ratio=1.000
Epoch 4 Step 71000: loss=5.0772, tf_ratio=1.000
Epoch 4 Step 71100: loss=4.6609, tf_ratio=1.000
Epoch 4 Step 71200: loss=4.8696, tf_ratio=1.000
Epoch 4 Step 71300: loss=4.8208, tf_ratio=1.000
Epoch 4 Step 71400: loss=5.2504, tf_ratio=1.000
Epoch 4 Step 71500: loss=5.6846, tf_ratio=1.000
Epoch 4 Step 71600: loss=5.6323, tf_ratio=1.000
Epoch 4 Step 71700: loss=5.3252, tf_ratio=1.000
Epoch 4 Step 71800: loss=4.7538, tf_ratio=1.000
Epoch 4 Step 71900: loss=4.7822, tf_ratio=1.000
Epoch 4 Step 72000: loss=4.9538, tf_ratio=1.000
Epoch 4 Step 72100: loss=4.7211, tf_ratio=1.000
Epoch 4 Step 72200: loss=4.5413, tf_ratio=1.000
Epoch 4 Step 72300: loss=4.9157, tf_ratio=1.000
Epoch 4 Step 72400: loss=5.0368, tf_ratio=1.000
Epoch 4 Step 72500: loss=4.3683, tf_ratio=1.000
Epoch 4 Step 72600: loss=5.1421, tf_ratio=1.000
Epoch 4 Step 72700: loss=4.8667, tf_ratio=1.000
Epoch 4 Step 72800: loss=5.3496, tf_ratio=1.000
Epoch 4 Step 72900: loss=4.3024, tf_ratio=1.000
Epoch 4 Step 73000: loss=5.2492, tf_ratio=1.000
Epoch 4 Step 73100: loss=5.0654, tf_ratio=1.000
Epoch 4 Step 73200: loss=4.7910, tf_ratio=1.000
Epoch 4 Step 73300: loss=5.1942, tf_ratio=1.000
Epoch 4 Step 73400: loss=4.7982, tf_ratio=1.000
Epoch 4 Step 73500: loss=4.5529, tf_ratio=1.000
Epoch 4 Step 73600: loss=5.1370, tf_ratio=1.000
Epoch 4 Step 73700: loss=5.0539, tf_ratio=1.000
Epoch 4 Step 73800: loss=4.2804, tf_ratio=1.000
Epoch 4 Step 73900: loss=5.0595, tf_ratio=1.000
Epoch 4 Step 74000: loss=4.9008, tf_ratio=1.000
Epoch 4 Step 74100: loss=4.9736, tf_ratio=1.000
[transformer] multilingual Epoch 4/30: train_loss=5.0127, val_loss=7.2735
  Saved best model to checkpoints/multilingual.transformer.pt
Epoch 5 Step 100: loss=5.6770, tf_ratio=1.000
Epoch 5 Step 200: loss=3.9423, tf_ratio=1.000
Epoch 5 Step 300: loss=5.0252, tf_ratio=1.000
Epoch 5 Step 400: loss=5.0061, tf_ratio=1.000
Epoch 5 Step 500: loss=4.5134, tf_ratio=1.000
Epoch 5 Step 600: loss=5.1912, tf_ratio=1.000
Epoch 5 Step 700: loss=4.8185, tf_ratio=1.000
Epoch 5 Step 800: loss=4.7116, tf_ratio=1.000
Epoch 5 Step 900: loss=5.0863, tf_ratio=1.000
Epoch 5 Step 1000: loss=4.6767, tf_ratio=1.000
Epoch 5 Step 1100: loss=4.9346, tf_ratio=1.000
Epoch 5 Step 1200: loss=5.3821, tf_ratio=1.000
Epoch 5 Step 1300: loss=5.0452, tf_ratio=1.000
Epoch 5 Step 1400: loss=4.5820, tf_ratio=1.000
Epoch 5 Step 1500: loss=4.6788, tf_ratio=1.000
Epoch 5 Step 1600: loss=4.8847, tf_ratio=1.000
Epoch 5 Step 1700: loss=5.3657, tf_ratio=1.000
Epoch 5 Step 1800: loss=5.0517, tf_ratio=1.000
Epoch 5 Step 1900: loss=5.1544, tf_ratio=1.000
Epoch 5 Step 2000: loss=4.9092, tf_ratio=1.000
Epoch 5 Step 2100: loss=4.9405, tf_ratio=1.000
Epoch 5 Step 2200: loss=5.2927, tf_ratio=1.000
Epoch 5 Step 2300: loss=5.0883, tf_ratio=1.000
Epoch 5 Step 2400: loss=4.7900, tf_ratio=1.000
Epoch 5 Step 2500: loss=5.1797, tf_ratio=1.000
Epoch 5 Step 2600: loss=5.2212, tf_ratio=1.000
Epoch 5 Step 2700: loss=5.3644, tf_ratio=1.000
Epoch 5 Step 2800: loss=4.9061, tf_ratio=1.000
Epoch 5 Step 2900: loss=4.7375, tf_ratio=1.000
Epoch 5 Step 3000: loss=4.7551, tf_ratio=1.000
Epoch 5 Step 3100: loss=5.1346, tf_ratio=1.000
Epoch 5 Step 3200: loss=5.4492, tf_ratio=1.000
Epoch 5 Step 3300: loss=5.3899, tf_ratio=1.000
Epoch 5 Step 3400: loss=5.1205, tf_ratio=1.000
Epoch 5 Step 3500: loss=5.1736, tf_ratio=1.000
Epoch 5 Step 3600: loss=4.6770, tf_ratio=1.000
Epoch 5 Step 3700: loss=5.1238, tf_ratio=1.000
Epoch 5 Step 3800: loss=4.6106, tf_ratio=1.000
Epoch 5 Step 3900: loss=4.7040, tf_ratio=1.000
Epoch 5 Step 4000: loss=5.1935, tf_ratio=1.000
Epoch 5 Step 4100: loss=4.5954, tf_ratio=1.000
Epoch 5 Step 4200: loss=4.6616, tf_ratio=1.000
Epoch 5 Step 4300: loss=4.9766, tf_ratio=1.000
Epoch 5 Step 4400: loss=4.7459, tf_ratio=1.000
Epoch 5 Step 4500: loss=4.7729, tf_ratio=1.000
Epoch 5 Step 4600: loss=5.1136, tf_ratio=1.000
Epoch 5 Step 4700: loss=5.2079, tf_ratio=1.000
Epoch 5 Step 4800: loss=5.1416, tf_ratio=1.000
Epoch 5 Step 4900: loss=5.3416, tf_ratio=1.000
Epoch 5 Step 5000: loss=4.4266, tf_ratio=1.000
Epoch 5 Step 5100: loss=4.6244, tf_ratio=1.000
Epoch 5 Step 5200: loss=5.1515, tf_ratio=1.000
Epoch 5 Step 5300: loss=5.0029, tf_ratio=1.000
Epoch 5 Step 5400: loss=5.0631, tf_ratio=1.000
Epoch 5 Step 5500: loss=5.4613, tf_ratio=1.000
Epoch 5 Step 5600: loss=4.8005, tf_ratio=1.000
Epoch 5 Step 5700: loss=5.2362, tf_ratio=1.000
Epoch 5 Step 5800: loss=4.5082, tf_ratio=1.000
Epoch 5 Step 5900: loss=5.1385, tf_ratio=1.000
Epoch 5 Step 6000: loss=4.9789, tf_ratio=1.000
Epoch 5 Step 6100: loss=4.9861, tf_ratio=1.000
Epoch 5 Step 6200: loss=4.8124, tf_ratio=1.000
Epoch 5 Step 6300: loss=4.9867, tf_ratio=1.000
Epoch 5 Step 6400: loss=5.5198, tf_ratio=1.000
Epoch 5 Step 6500: loss=4.4546, tf_ratio=1.000
Epoch 5 Step 6600: loss=4.8310, tf_ratio=1.000
Epoch 5 Step 6700: loss=4.5236, tf_ratio=1.000
Epoch 5 Step 6800: loss=4.7159, tf_ratio=1.000
Epoch 5 Step 6900: loss=4.8428, tf_ratio=1.000
Epoch 5 Step 7000: loss=4.6305, tf_ratio=1.000
Epoch 5 Step 7100: loss=5.2140, tf_ratio=1.000
Epoch 5 Step 7200: loss=5.1531, tf_ratio=1.000
Epoch 5 Step 7300: loss=4.7972, tf_ratio=1.000
Epoch 5 Step 7400: loss=4.8861, tf_ratio=1.000
Epoch 5 Step 7500: loss=4.9256, tf_ratio=1.000
Epoch 5 Step 7600: loss=4.9264, tf_ratio=1.000
Epoch 5 Step 7700: loss=4.9490, tf_ratio=1.000
Epoch 5 Step 7800: loss=5.2366, tf_ratio=1.000
Epoch 5 Step 7900: loss=5.2353, tf_ratio=1.000
Epoch 5 Step 8000: loss=4.4891, tf_ratio=1.000
Epoch 5 Step 8100: loss=5.2430, tf_ratio=1.000
Epoch 5 Step 8200: loss=5.0642, tf_ratio=1.000
Epoch 5 Step 8300: loss=4.8841, tf_ratio=1.000
Epoch 5 Step 8400: loss=4.9276, tf_ratio=1.000
Epoch 5 Step 8500: loss=5.1794, tf_ratio=1.000
Epoch 5 Step 8600: loss=5.1570, tf_ratio=1.000
Epoch 5 Step 8700: loss=4.5700, tf_ratio=1.000
Epoch 5 Step 8800: loss=4.9304, tf_ratio=1.000
Epoch 5 Step 8900: loss=4.5979, tf_ratio=1.000
Epoch 5 Step 9000: loss=4.9967, tf_ratio=1.000
Epoch 5 Step 9100: loss=5.3864, tf_ratio=1.000
Epoch 5 Step 9200: loss=4.8577, tf_ratio=1.000
Epoch 5 Step 9300: loss=4.4481, tf_ratio=1.000
Epoch 5 Step 9400: loss=4.9044, tf_ratio=1.000
Epoch 5 Step 9500: loss=4.1195, tf_ratio=1.000
Epoch 5 Step 9600: loss=5.5033, tf_ratio=1.000
Epoch 5 Step 9700: loss=5.1217, tf_ratio=1.000
Epoch 5 Step 9800: loss=4.9539, tf_ratio=1.000
Epoch 5 Step 9900: loss=4.7347, tf_ratio=1.000
Epoch 5 Step 10000: loss=4.5875, tf_ratio=1.000
Epoch 5 Step 10100: loss=4.8282, tf_ratio=1.000
Epoch 5 Step 10200: loss=4.5900, tf_ratio=1.000
Epoch 5 Step 10300: loss=4.8865, tf_ratio=1.000
Epoch 5 Step 10400: loss=5.1854, tf_ratio=1.000
Epoch 5 Step 10500: loss=5.2701, tf_ratio=1.000
Epoch 5 Step 10600: loss=4.8501, tf_ratio=1.000
Epoch 5 Step 10700: loss=5.0486, tf_ratio=1.000
Epoch 5 Step 10800: loss=4.8607, tf_ratio=1.000
Epoch 5 Step 10900: loss=4.9705, tf_ratio=1.000
Epoch 5 Step 11000: loss=4.9818, tf_ratio=1.000
Epoch 5 Step 11100: loss=4.8541, tf_ratio=1.000
Epoch 5 Step 11200: loss=5.0630, tf_ratio=1.000
Epoch 5 Step 11300: loss=5.2523, tf_ratio=1.000
Epoch 5 Step 11400: loss=4.8845, tf_ratio=1.000
Epoch 5 Step 11500: loss=4.6231, tf_ratio=1.000
Epoch 5 Step 11600: loss=4.4659, tf_ratio=1.000
Epoch 5 Step 11700: loss=5.3975, tf_ratio=1.000
Epoch 5 Step 11800: loss=4.7403, tf_ratio=1.000
Epoch 5 Step 11900: loss=4.8701, tf_ratio=1.000
Epoch 5 Step 12000: loss=4.6105, tf_ratio=1.000
Epoch 5 Step 12100: loss=5.1455, tf_ratio=1.000
Epoch 5 Step 12200: loss=5.1665, tf_ratio=1.000
Epoch 5 Step 12300: loss=4.8473, tf_ratio=1.000
Epoch 5 Step 12400: loss=4.6997, tf_ratio=1.000
Epoch 5 Step 12500: loss=4.8610, tf_ratio=1.000
Epoch 5 Step 12600: loss=5.0216, tf_ratio=1.000
Epoch 5 Step 12700: loss=5.1412, tf_ratio=1.000
Epoch 5 Step 12800: loss=4.7030, tf_ratio=1.000
Epoch 5 Step 12900: loss=5.0095, tf_ratio=1.000
Epoch 5 Step 13000: loss=4.8414, tf_ratio=1.000
Epoch 5 Step 13100: loss=4.2879, tf_ratio=1.000
Epoch 5 Step 13200: loss=5.4010, tf_ratio=1.000
Epoch 5 Step 13300: loss=4.8639, tf_ratio=1.000
Epoch 5 Step 13400: loss=4.6348, tf_ratio=1.000
Epoch 5 Step 13500: loss=5.1001, tf_ratio=1.000
Epoch 5 Step 13600: loss=4.9844, tf_ratio=1.000
Epoch 5 Step 13700: loss=5.2395, tf_ratio=1.000
Epoch 5 Step 13800: loss=4.9906, tf_ratio=1.000
Epoch 5 Step 13900: loss=5.3055, tf_ratio=1.000
Epoch 5 Step 14000: loss=4.9142, tf_ratio=1.000
Epoch 5 Step 14100: loss=4.8928, tf_ratio=1.000
Epoch 5 Step 14200: loss=5.3353, tf_ratio=1.000
Epoch 5 Step 14300: loss=4.9675, tf_ratio=1.000
Epoch 5 Step 14400: loss=5.3680, tf_ratio=1.000
Epoch 5 Step 14500: loss=4.7398, tf_ratio=1.000
Epoch 5 Step 14600: loss=5.1041, tf_ratio=1.000
Epoch 5 Step 14700: loss=5.3117, tf_ratio=1.000
Epoch 5 Step 14800: loss=5.1246, tf_ratio=1.000
Epoch 5 Step 14900: loss=4.8760, tf_ratio=1.000
Epoch 5 Step 15000: loss=4.6497, tf_ratio=1.000
Epoch 5 Step 15100: loss=4.9200, tf_ratio=1.000
Epoch 5 Step 15200: loss=4.8772, tf_ratio=1.000
Epoch 5 Step 15300: loss=5.0255, tf_ratio=1.000
Epoch 5 Step 15400: loss=4.9892, tf_ratio=1.000
Epoch 5 Step 15500: loss=5.3007, tf_ratio=1.000
Epoch 5 Step 15600: loss=5.3632, tf_ratio=1.000
Epoch 5 Step 15700: loss=4.8978, tf_ratio=1.000
Epoch 5 Step 15800: loss=5.3312, tf_ratio=1.000
Epoch 5 Step 15900: loss=4.9122, tf_ratio=1.000
Epoch 5 Step 16000: loss=4.5869, tf_ratio=1.000
Epoch 5 Step 16100: loss=4.7151, tf_ratio=1.000
Epoch 5 Step 16200: loss=4.6679, tf_ratio=1.000
Epoch 5 Step 16300: loss=5.1601, tf_ratio=1.000
Epoch 5 Step 16400: loss=4.7675, tf_ratio=1.000
Epoch 5 Step 16500: loss=4.3708, tf_ratio=1.000
Epoch 5 Step 16600: loss=4.3341, tf_ratio=1.000
Epoch 5 Step 16700: loss=5.0247, tf_ratio=1.000
Epoch 5 Step 16800: loss=4.7569, tf_ratio=1.000
Epoch 5 Step 16900: loss=4.9812, tf_ratio=1.000
Epoch 5 Step 17000: loss=5.1895, tf_ratio=1.000
Epoch 5 Step 17100: loss=4.9747, tf_ratio=1.000
Epoch 5 Step 17200: loss=4.7224, tf_ratio=1.000
Epoch 5 Step 17300: loss=4.6535, tf_ratio=1.000
Epoch 5 Step 17400: loss=4.8620, tf_ratio=1.000
Epoch 5 Step 17500: loss=5.0637, tf_ratio=1.000
Epoch 5 Step 17600: loss=4.9194, tf_ratio=1.000
Epoch 5 Step 17700: loss=4.9964, tf_ratio=1.000
Epoch 5 Step 17800: loss=4.9043, tf_ratio=1.000
Epoch 5 Step 17900: loss=4.9967, tf_ratio=1.000
Epoch 5 Step 18000: loss=4.5644, tf_ratio=1.000
Epoch 5 Step 18100: loss=4.9481, tf_ratio=1.000
Epoch 5 Step 18200: loss=5.1792, tf_ratio=1.000
Epoch 5 Step 18300: loss=4.8676, tf_ratio=1.000
Epoch 5 Step 18400: loss=5.0007, tf_ratio=1.000
Epoch 5 Step 18500: loss=4.6230, tf_ratio=1.000
Epoch 5 Step 18600: loss=5.2940, tf_ratio=1.000
Epoch 5 Step 18700: loss=5.0065, tf_ratio=1.000
Epoch 5 Step 18800: loss=4.9650, tf_ratio=1.000
Epoch 5 Step 18900: loss=5.4054, tf_ratio=1.000
Epoch 5 Step 19000: loss=4.7607, tf_ratio=1.000
Epoch 5 Step 19100: loss=5.3179, tf_ratio=1.000
Epoch 5 Step 19200: loss=4.8219, tf_ratio=1.000
Epoch 5 Step 19300: loss=4.6099, tf_ratio=1.000
Epoch 5 Step 19400: loss=5.2833, tf_ratio=1.000
Epoch 5 Step 19500: loss=5.0792, tf_ratio=1.000
Epoch 5 Step 19600: loss=5.0242, tf_ratio=1.000
Epoch 5 Step 19700: loss=5.3404, tf_ratio=1.000
Epoch 5 Step 19800: loss=4.5407, tf_ratio=1.000
Epoch 5 Step 19900: loss=5.0598, tf_ratio=1.000
Epoch 5 Step 20000: loss=5.4884, tf_ratio=1.000
Epoch 5 Step 20100: loss=5.2934, tf_ratio=1.000
Epoch 5 Step 20200: loss=4.7348, tf_ratio=1.000
Epoch 5 Step 20300: loss=4.8197, tf_ratio=1.000
Epoch 5 Step 20400: loss=5.3684, tf_ratio=1.000
Epoch 5 Step 20500: loss=4.9556, tf_ratio=1.000
Epoch 5 Step 20600: loss=5.1136, tf_ratio=1.000
Epoch 5 Step 20700: loss=4.6381, tf_ratio=1.000
Epoch 5 Step 20800: loss=5.1408, tf_ratio=1.000
Epoch 5 Step 20900: loss=4.6231, tf_ratio=1.000
Epoch 5 Step 21000: loss=5.0853, tf_ratio=1.000
Epoch 5 Step 21100: loss=4.6731, tf_ratio=1.000
Epoch 5 Step 21200: loss=4.5675, tf_ratio=1.000
Epoch 5 Step 21300: loss=4.7525, tf_ratio=1.000
Epoch 5 Step 21400: loss=4.9957, tf_ratio=1.000
Epoch 5 Step 21500: loss=4.9008, tf_ratio=1.000
Epoch 5 Step 21600: loss=4.7921, tf_ratio=1.000
Epoch 5 Step 21700: loss=5.1947, tf_ratio=1.000
Epoch 5 Step 21800: loss=5.3249, tf_ratio=1.000
Epoch 5 Step 21900: loss=4.9561, tf_ratio=1.000
Epoch 5 Step 22000: loss=4.6482, tf_ratio=1.000
Epoch 5 Step 22100: loss=5.1210, tf_ratio=1.000
Epoch 5 Step 22200: loss=4.5637, tf_ratio=1.000
Epoch 5 Step 22300: loss=4.6471, tf_ratio=1.000
Epoch 5 Step 22400: loss=4.6702, tf_ratio=1.000
Epoch 5 Step 22500: loss=4.8524, tf_ratio=1.000
Epoch 5 Step 22600: loss=4.7537, tf_ratio=1.000
Epoch 5 Step 22700: loss=5.0174, tf_ratio=1.000
Epoch 5 Step 22800: loss=4.5355, tf_ratio=1.000
Epoch 5 Step 22900: loss=5.3254, tf_ratio=1.000
Epoch 5 Step 23000: loss=4.9007, tf_ratio=1.000
Epoch 5 Step 23100: loss=4.8111, tf_ratio=1.000
Epoch 5 Step 23200: loss=5.0713, tf_ratio=1.000
Epoch 5 Step 23300: loss=4.8424, tf_ratio=1.000
Epoch 5 Step 23400: loss=4.7977, tf_ratio=1.000
Epoch 5 Step 23500: loss=5.0645, tf_ratio=1.000
Epoch 5 Step 23600: loss=4.8681, tf_ratio=1.000
Epoch 5 Step 23700: loss=6.4959, tf_ratio=1.000
Epoch 5 Step 23800: loss=5.0514, tf_ratio=1.000
Epoch 5 Step 23900: loss=4.8693, tf_ratio=1.000
Epoch 5 Step 24000: loss=4.1121, tf_ratio=1.000
Epoch 5 Step 24100: loss=4.8113, tf_ratio=1.000
Epoch 5 Step 24200: loss=5.0358, tf_ratio=1.000
Epoch 5 Step 24300: loss=4.8550, tf_ratio=1.000
Epoch 5 Step 24400: loss=5.3296, tf_ratio=1.000
Epoch 5 Step 24500: loss=5.2875, tf_ratio=1.000
Epoch 5 Step 24600: loss=5.1443, tf_ratio=1.000
Epoch 5 Step 24700: loss=5.1711, tf_ratio=1.000
Epoch 5 Step 24800: loss=4.8370, tf_ratio=1.000
Epoch 5 Step 24900: loss=5.0937, tf_ratio=1.000
Epoch 5 Step 25000: loss=5.3616, tf_ratio=1.000
Epoch 5 Step 25100: loss=5.3042, tf_ratio=1.000
Epoch 5 Step 25200: loss=5.3979, tf_ratio=1.000
Epoch 5 Step 25300: loss=5.1036, tf_ratio=1.000
Epoch 5 Step 25400: loss=5.2012, tf_ratio=1.000
Epoch 5 Step 25500: loss=5.2183, tf_ratio=1.000
Epoch 5 Step 25600: loss=4.8722, tf_ratio=1.000
Epoch 5 Step 25700: loss=4.7952, tf_ratio=1.000
Epoch 5 Step 25800: loss=4.5715, tf_ratio=1.000
Epoch 5 Step 25900: loss=4.9968, tf_ratio=1.000
Epoch 5 Step 26000: loss=4.6781, tf_ratio=1.000
Epoch 5 Step 26100: loss=5.1747, tf_ratio=1.000
Epoch 5 Step 26200: loss=4.6962, tf_ratio=1.000
Epoch 5 Step 26300: loss=5.5114, tf_ratio=1.000
Epoch 5 Step 26400: loss=5.1333, tf_ratio=1.000
Epoch 5 Step 26500: loss=4.6024, tf_ratio=1.000
Epoch 5 Step 26600: loss=5.5597, tf_ratio=1.000
Epoch 5 Step 26700: loss=5.3216, tf_ratio=1.000
Epoch 5 Step 26800: loss=5.4174, tf_ratio=1.000
Epoch 5 Step 26900: loss=4.6298, tf_ratio=1.000
Epoch 5 Step 27000: loss=4.8590, tf_ratio=1.000
Epoch 5 Step 27100: loss=5.3976, tf_ratio=1.000
Epoch 5 Step 27200: loss=4.4787, tf_ratio=1.000
Epoch 5 Step 27300: loss=4.9146, tf_ratio=1.000
Epoch 5 Step 27400: loss=4.8391, tf_ratio=1.000
Epoch 5 Step 27500: loss=4.6257, tf_ratio=1.000
